time_s,amplitude_mV
16.3240,-0.71543
16.3280,-0.67614
16.3320,-0.64152
16.3360,-0.53289
16.3400,-0.45079
16.3440,-0.32686
16.3480,-0.22497
16.3520,-0.18435
16.3560,-0.08696
16.3600,-0.05924
16.3640,-0.02985
16.3680,-0.02652
16.3720,-0.02190
16.3760,-0.02853
16.3800,-0.01609
16.3840,-0.01574
16.3880,0.00896
16.3920,-0.02728
16.3960,-0.00964
16.4000,-0.00737
16.4040,-0.00263
16.4080,-0.01067
16.4120,0.01076
16.4160,0.01388
16.4200,-0.00543
16.4240,-0.00942
16.4280,0.02992
16.4320,0.01058
16.4360,0.03665
16.4400,0.03457
16.4440,0.04864
16.4480,0.03766
16.4520,0.04775
16.4560,0.08033
16.4600,0.04194
16.4640,0.10241
16.4680,0.10691
16.4720,0.12007
16.4760,0.10828
16.4800,0.12054
16.4840,0.13021
16.4880,0.15146
16.4920,0.18347
16.4960,0.19204
16.5000,0.20225
16.5040,0.18561
16.5080,0.24148
16.5120,0.20777
16.5160,0.25125
16.5200,0.25867
16.5240,0.24497
16.5280,0.25986
16.5320,0.27062
16.5360,0.27821
16.5400,0.30726
16.5440,0.32601
16.5480,0.30450
16.5520,0.32955
16.5560,0.32218
16.5600,0.37511
16.5640,0.35705
16.5680,0.35286
16.5720,0.35257
16.5760,0.35310
16.5800,0.32629
16.5840,0.34848
16.5880,0.30835
16.5920,0.31030
16.5960,0.32663
16.6000,0.32234
16.6040,0.30620
16.6080,0.31579
16.6120,0.28379
16.6160,0.30212
16.6200,0.27817
16.6240,0.26684
16.6280,0.23951
16.6320,0.22039
16.6360,0.23899
16.6400,0.20904
16.6440,0.17145
16.6480,0.19804
16.6520,0.17414
16.6560,0.16857
16.6600,0.15579
16.6640,0.11719
16.6680,0.13721
16.6720,0.14045
16.6760,0.10914
16.6800,0.12301
16.6840,0.09906
16.6880,0.09427
16.6920,0.08860
16.6960,0.06925
16.7000,0.10224
16.7040,0.07048
16.7080,0.04951
16.7120,0.06139
16.7160,0.05182
16.7200,0.04386
16.7240,0.03962
16.7280,0.04488
16.7320,0.01269
16.7360,0.01842
16.7400,0.00767
16.7440,0.00510
16.7480,-0.01405
16.7520,0.01715
16.7560,0.01269
16.7600,0.00202
16.7640,0.01186
16.7680,0.03999
16.7720,0.02818
16.7760,-0.01798
16.7800,0.01069
16.7840,0.03193
16.7880,0.01502
16.7920,0.01790
16.7960,0.01724
16.8000,-0.00068
16.8040,0.02367
16.8080,0.02928
16.8120,0.00711
16.8160,0.01831
16.8200,0.00624
16.8240,0.02163
16.8280,0.03763
16.8320,0.03355
16.8360,-0.00880
16.8400,0.00553
16.8440,0.00925
16.8480,0.02887
16.8520,0.01682
16.8560,0.01859
16.8600,0.00229
16.8640,0.04055
16.8680,0.02696
16.8720,-0.00478
16.8760,0.04171
16.8800,0.00879
16.8840,0.03129
16.8880,0.01801
16.8920,0.02541
16.8960,0.05716
16.9000,0.03545
16.9040,0.04046
16.9080,0.04727
16.9120,0.05850
16.9160,0.07859
16.9200,0.08367
16.9240,0.08479
16.9280,0.10499
16.9320,0.10006
16.9360,0.12154
16.9400,0.13214
16.9440,0.13591
16.9480,0.14422
16.9520,0.16110
16.9560,0.15700
16.9600,0.19241
16.9640,0.17679
16.9680,0.18801
16.9720,0.15759
16.9760,0.18885
16.9800,0.18480
16.9840,0.18056
16.9880,0.19537
16.9920,0.16665
16.9960,0.16116
17.0000,0.14946
17.0040,0.14713
17.0080,0.10982
17.0120,0.09175
17.0160,0.10581
17.0200,0.11211
17.0240,0.06811
17.0280,0.08292
17.0320,0.06926
17.0360,0.03631
17.0400,0.06079
17.0440,0.04133
17.0480,0.02379
17.0520,0.06856
17.0560,0.02861
17.0600,0.03581
17.0640,-0.00827
17.0680,-0.01104
17.0720,-0.07267
17.0760,-0.12784
17.0800,-0.20530
17.0840,-0.32205
17.0880,-0.44241
17.0920,-0.52859
17.0960,-0.62131
17.1000,-0.63702
17.1040,-0.55526
17.1080,-0.39021
17.1120,-0.12055
17.1160,0.24321
17.1200,0.66447
17.1240,1.09818
17.1280,1.34170
17.1320,1.51894
17.1360,1.50479
17.1400,1.32945
17.1440,1.01377
17.1480,0.60740
17.1520,0.19885
17.1560,-0.13313
17.1600,-0.42124
17.1640,-0.56961
17.1680,-0.65794
17.1720,-0.61826
17.1760,-0.51165
17.1800,-0.41817
17.1840,-0.29815
17.1880,-0.18379
17.1920,-0.10702
17.1960,-0.05680
17.2000,-0.04377
17.2040,0.02646
17.2080,0.02813
17.2120,0.03810
17.2160,0.04946
17.2200,0.04575
17.2240,0.02500
17.2280,0.07157
17.2320,0.04271
17.2360,0.03604
17.2400,0.07735
17.2440,0.06360
17.2480,0.07323
17.2520,0.05100
17.2560,0.07942
17.2600,0.08684
17.2640,0.11308
17.2680,0.07485
17.2720,0.06541
17.2760,0.07898
17.2800,0.09338
17.2840,0.14445
17.2880,0.10688
17.2920,0.14164
17.2960,0.13989
17.3000,0.12574
17.3040,0.15715
17.3080,0.15418
17.3120,0.15493
17.3160,0.20514
17.3200,0.17590
17.3240,0.20171
17.3280,0.22771
17.3320,0.21851
17.3360,0.24859
17.3400,0.25083
17.3440,0.24900
17.3480,0.30231
17.3520,0.29972
17.3560,0.32191
17.3600,0.32341
17.3640,0.32317
17.3680,0.32859
17.3720,0.31939
17.3760,0.34573
17.3800,0.37040
17.3840,0.36053
17.3880,0.36906
17.3920,0.39142
17.3960,0.39673
17.4000,0.37047
17.4040,0.38180
17.4080,0.38357
17.4120,0.38083
17.4160,0.41185
17.4200,0.40685
17.4240,0.41352
17.4280,0.38009
17.4320,0.37707
17.4360,0.36122
17.4400,0.40847
17.4440,0.36801
17.4480,0.34236
17.4520,0.32708
17.4560,0.33069
17.4600,0.32104
17.4640,0.32583
17.4680,0.32889
17.4720,0.29882
17.4760,0.28995
17.4800,0.26865
17.4840,0.28048
17.4880,0.25295
17.4920,0.23329
17.4960,0.26504
17.5000,0.20220
17.5040,0.21199
17.5080,0.17951
17.5120,0.18073
17.5160,0.15759
17.5200,0.17782
17.5240,0.14772
17.5280,0.14552
17.5320,0.15326
17.5360,0.14626
17.5400,0.12537
17.5440,0.09706
17.5480,0.07755
17.5520,0.09616
17.5560,0.08257
17.5600,0.09775
17.5640,0.06244
17.5680,0.09063
17.5720,0.04723
17.5760,0.07279
17.5800,0.08975
17.5840,0.06682
17.5880,0.06437
17.5920,0.08594
17.5960,0.03146
17.6000,0.06080
17.6040,0.08218
17.6080,0.04337
17.6120,0.05962
17.6160,0.06241
17.6200,0.05919
17.6240,0.05877
17.6280,0.07561
17.6320,0.02899
17.6360,0.06423
17.6400,0.07225
17.6440,0.07026
17.6480,0.05040
17.6520,0.05236
17.6560,0.04300
17.6600,0.06098
17.6640,0.05502
17.6680,0.05174
17.6720,0.04712
17.6760,0.05919
17.6800,0.09943
17.6840,0.05734
17.6880,0.05510
17.6920,0.08111
17.6960,0.07122
17.7000,0.06220
17.7040,0.09750
17.7080,0.10057
17.7120,0.12232
17.7160,0.13137
17.7200,0.15370
17.7240,0.13301
17.7280,0.15801
17.7320,0.16476
17.7360,0.17347
17.7400,0.20782
17.7440,0.21399
17.7480,0.19506
17.7520,0.19966
17.7560,0.20234
17.7600,0.20089
17.7640,0.19763
17.7680,0.16109
17.7720,0.17823
17.7760,0.17499
17.7800,0.12846
17.7840,0.13944
17.7880,0.10285
17.7920,0.08941
17.7960,0.10431
17.8000,0.11297
17.8040,0.10904
17.8080,0.08531
17.8120,0.05781
17.8160,0.08197
17.8200,0.05329
17.8240,0.05585
17.8280,0.04837
17.8320,0.06168
17.8360,0.05521
17.8400,0.02606
17.8440,0.00845
17.8480,-0.04189
17.8520,-0.10982
17.8560,-0.16717
17.8600,-0.24031
17.8640,-0.36751
17.8680,-0.48400
17.8720,-0.57793
17.8760,-0.64238
17.8800,-0.59851
17.8840,-0.47485
17.8880,-0.28757
17.8920,0.05666
17.8960,0.42024
17.9000,0.86511
17.9040,1.20684
17.9080,1.44017
17.9120,1.52686
17.9160,1.43649
17.9200,1.19301
17.9240,0.80882
17.9280,0.40648
17.9320,0.00567
17.9360,-0.28277
17.9400,-0.50693
17.9440,-0.61007
17.9480,-0.63700
17.9520,-0.54608
17.9560,-0.48565
17.9600,-0.37740
17.9640,-0.24700
17.9680,-0.18564
17.9720,-0.08146
17.9760,-0.04214
17.9800,-0.00819
17.9840,0.02365
17.9880,0.03899
17.9920,0.03192
17.9960,0.03767
18.0000,0.02654
18.0040,0.00478
18.0080,0.03328
18.0120,0.01567
18.0160,0.03954
18.0200,0.06478
18.0240,0.04464
18.0280,0.05770
18.0320,0.04812
18.0360,0.05934
18.0400,0.05680
18.0440,0.07965
18.0480,0.06939
18.0520,0.04445
18.0560,0.06429
18.0600,0.07942
18.0640,0.07511
18.0680,0.09942
18.0720,0.09770
18.0760,0.08466
18.0800,0.13093
18.0840,0.12527
18.0880,0.12848
18.0920,0.14929
18.0960,0.15663
18.1000,0.15174
18.1040,0.17624
18.1080,0.17285
18.1120,0.23269
18.1160,0.21315
18.1200,0.23057
18.1240,0.25423
18.1280,0.27140
18.1320,0.25604
18.1360,0.29516
18.1400,0.25071
18.1440,0.31165
18.1480,0.33327
18.1520,0.32130
18.1560,0.33124
18.1600,0.33959
18.1640,0.32471
18.1680,0.33751
18.1720,0.34920
18.1760,0.37420
18.1800,0.37206
18.1840,0.37400
18.1880,0.37201
18.1920,0.36704
18.1960,0.36399
18.2000,0.35193
18.2040,0.34803
18.2080,0.35951
18.2120,0.37020
18.2160,0.34028
18.2200,0.35352
18.2240,0.33131
18.2280,0.30099
18.2320,0.30124
18.2360,0.31029
18.2400,0.28480
18.2440,0.26697
18.2480,0.26501
18.2520,0.24892
18.2560,0.23364
18.2600,0.20183
18.2640,0.20909
18.2680,0.19371
18.2720,0.19504
18.2760,0.18144
18.2800,0.16230
18.2840,0.18387
18.2880,0.15012
18.2920,0.13715
18.2960,0.08963
18.3000,0.08025
18.3040,0.11246
18.3080,0.07223
18.3120,0.06896
18.3160,0.06128
18.3200,0.07736
18.3240,0.06870
18.3280,0.05893
18.3320,0.05454
18.3360,0.02549
18.3400,0.03598
18.3440,0.06581
18.3480,0.01481
18.3520,-0.00239
18.3560,0.00359
18.3600,0.00518
18.3640,0.00833
18.3680,0.01583
18.3720,0.01448
18.3760,0.00339
18.3800,0.00631
18.3840,-0.00035
18.3880,-0.01419
18.3920,0.00199
18.3960,0.01381
18.4000,0.01763
18.4040,-0.02116
18.4080,0.00328
18.4120,-0.00928
18.4160,-0.01269
18.4200,-0.01583
18.4240,0.00164
18.4280,-0.02134
18.4320,-0.03573
18.4360,-0.01856
18.4400,0.00902
18.4440,-0.01591
18.4480,-0.00829
18.4520,-0.01560
18.4560,0.00510
18.4600,-0.00451
18.4640,0.02435
18.4680,-0.00217
18.4720,-0.03349
18.4760,-0.01349
18.4800,0.00926
18.4840,-0.04060
18.4880,0.01346
18.4920,-0.01558
18.4960,-0.02442
18.5000,-0.02670
18.5040,-0.01776
18.5080,-0.01359
18.5120,-0.02493
18.5160,-0.01763
18.5200,0.01195
18.5240,-0.02180
18.5280,-0.00664
18.5320,0.00905
18.5360,0.02522
18.5400,0.00155
18.5440,0.01458
18.5480,0.00121
18.5520,0.02840
18.5560,0.03917
18.5600,0.04634
18.5640,0.04652
18.5680,0.06497
18.5720,0.04688
18.5760,0.09637
18.5800,0.07019
18.5840,0.08383
18.5880,0.08430
18.5920,0.10400
18.5960,0.12216
18.6000,0.14066
18.6040,0.15071
18.6080,0.14565
18.6120,0.12373
18.6160,0.10700
18.6200,0.10679
18.6240,0.10336
18.6280,0.10359
18.6320,0.08453
18.6360,0.08579
18.6400,0.04406
18.6440,0.04999
18.6480,0.03636
18.6520,0.02750
18.6560,0.02583
18.6600,0.01811
18.6640,0.01225
18.6680,-0.00083
18.6720,0.00410
18.6760,-0.01455
18.6800,-0.03311
18.6840,-0.01213
18.6880,-0.04668
18.6920,-0.02288
18.6960,-0.08104
18.7000,-0.10616
18.7040,-0.12908
18.7080,-0.18893
18.7120,-0.28119
18.7160,-0.37539
18.7200,-0.47323
18.7240,-0.57961
18.7280,-0.69874
18.7320,-0.68481
18.7360,-0.65295
18.7400,-0.46670
18.7440,-0.17334
18.7480,0.16285
18.7520,0.56115
18.7560,0.95987
18.7600,1.26022
18.7640,1.45189
18.7680,1.43223
18.7720,1.23813
18.7760,0.93741
18.7800,0.54230
18.7840,0.15249
18.7880,-0.20772
18.7920,-0.48395
18.7960,-0.64117
18.8000,-0.70571
18.8040,-0.66689
18.8080,-0.61413
18.8120,-0.46950
18.8160,-0.40428
18.8200,-0.30021
18.8240,-0.19066
18.8280,-0.14009
18.8320,-0.10405
18.8360,-0.05757
18.8400,-0.03228
18.8440,-0.04971
18.8480,-0.02691
18.8520,-0.03267
18.8560,-0.05672
18.8600,-0.03002
18.8640,-0.01610
18.8680,-0.03569
18.8720,-0.00548
18.8760,-0.02181
18.8800,-0.00706
18.8840,-0.01794
18.8880,-0.01475
18.8920,-0.00372
18.8960,-0.02930
18.9000,-0.01217
18.9040,0.01652
18.9080,0.00733
18.9120,0.00492
18.9160,0.02262
18.9200,0.05249
18.9240,0.00294
18.9280,0.04016
18.9320,0.04230
18.9360,0.04210
18.9400,0.09470
18.9440,0.07117
18.9480,0.10164
18.9520,0.07757
18.9560,0.08565
18.9600,0.08531
18.9640,0.14370
18.9680,0.17630
18.9720,0.16874
18.9760,0.16051
18.9800,0.16811
18.9840,0.19190
18.9880,0.20584
18.9920,0.18868
18.9960,0.24871
19.0000,0.23303
19.0040,0.25860
19.0080,0.28472
19.0120,0.28921
19.0160,0.25637
19.0200,0.26421
19.0240,0.26102
19.0280,0.30857
19.0320,0.27062
19.0360,0.30557
19.0400,0.28925
19.0440,0.30174
19.0480,0.28989
19.0520,0.28955
19.0560,0.31153
19.0600,0.29846
19.0640,0.28694
19.0680,0.29451
19.0720,0.25881
19.0760,0.27549
19.0800,0.24850
19.0840,0.25288
19.0880,0.24597
19.0920,0.24640
19.0960,0.20961
19.1000,0.20778
19.1040,0.17379
19.1080,0.18631
19.1120,0.19166
19.1160,0.19446
19.1200,0.15110
19.1240,0.11876
19.1280,0.14111
19.1320,0.11198
19.1360,0.10911
19.1400,0.10268
19.1440,0.09063
19.1480,0.04860
19.1520,0.06620
19.1560,0.03443
19.1600,0.05488
19.1640,0.05967
19.1680,0.03420
19.1720,-0.01507
19.1760,0.02514
19.1800,0.00011
19.1840,0.01622
19.1880,0.02528
19.1920,0.00844
19.1960,-0.02321
19.2000,-0.04019
19.2040,-0.02143
19.2080,-0.03789
19.2120,-0.00382
19.2160,-0.01661
19.2200,-0.04548
19.2240,-0.02138
19.2280,-0.04615
19.2320,-0.02331
19.2360,-0.04659
19.2400,-0.02843
19.2440,-0.05411
19.2480,-0.06813
19.2520,-0.06436
19.2560,-0.05174
19.2600,-0.04682
19.2640,-0.07160
19.2680,-0.04819
19.2720,-0.03527
19.2760,-0.03400
19.2800,-0.05553
19.2840,-0.07181
19.2880,-0.00950
19.2920,-0.07071
19.2960,-0.04756
19.3000,-0.02341
19.3040,-0.05356
19.3080,-0.04749
19.3120,-0.05488
19.3160,-0.04710
19.3200,-0.03954
19.3240,-0.04400
19.3280,-0.06219
19.3320,-0.03477
19.3360,-0.02845
19.3400,-0.06927
19.3440,-0.06471
19.3480,-0.04623
19.3520,-0.04200
19.3560,-0.02926
19.3600,-0.04029
19.3640,-0.05299
19.3680,-0.02452
19.3720,-0.04256
19.3760,-0.03077
19.3800,-0.05470
19.3840,-0.03520
19.3880,-0.02983
19.3920,0.00010
19.3960,-0.04683
19.4000,-0.02211
19.4040,-0.01494
19.4080,-0.01526
19.4120,-0.02441
19.4160,-0.01521
19.4200,-0.00271
19.4240,0.00968
19.4280,0.03350
19.4320,0.03042
19.4360,0.01291
19.4400,0.01420
19.4440,0.05179
19.4480,0.06151
19.4520,0.08155
19.4560,0.08101
19.4600,0.07392
19.4640,0.08659
19.4680,0.09591
19.4720,0.08879
19.4760,0.09762
19.4800,0.10835
19.4840,0.09811
19.4880,0.10754
19.4920,0.10527
19.4960,0.09798
19.5000,0.08374
19.5040,0.06467
19.5080,0.04640
19.5120,0.06629
19.5160,0.04710
19.5200,0.04522
19.5240,0.01290
19.5280,0.01537
19.5320,-0.01640
19.5360,0.00256
19.5400,-0.02236
19.5440,-0.02922
19.5480,-0.02028
19.5520,-0.03100
19.5560,-0.03419
19.5600,-0.04885
19.5640,-0.04021
19.5680,-0.05937
19.5720,-0.09294
19.5760,-0.13541
19.5800,-0.20935
19.5840,-0.25536
19.5880,-0.36736
19.5920,-0.49905
19.5960,-0.59771
19.6000,-0.70332
19.6040,-0.71687
19.6080,-0.62455
19.6120,-0.44017
19.6160,-0.16565
19.6200,0.17401
19.6240,0.59102
19.6280,0.96723
19.6320,1.28119
19.6360,1.47119
19.6400,1.44001
19.6440,1.24888
19.6480,0.93874
19.6520,0.52689
19.6560,0.15772
19.6600,-0.20398
19.6640,-0.46778
19.6680,-0.67345
19.6720,-0.69994
19.6760,-0.67069
19.6800,-0.55302
19.6840,-0.49661
19.6880,-0.36168
19.6920,-0.27068
19.6960,-0.17766
19.7000,-0.13472
19.7040,-0.09901
19.7080,-0.05290
19.7120,-0.03367
19.7160,-0.03621
19.7200,-0.01235
19.7240,-0.00740
19.7280,-0.00563
19.7320,-0.01278
19.7360,0.00279
19.7400,0.01236
19.7440,-0.02447
19.7480,-0.00975
19.7520,-0.00174
19.7560,-0.00195
19.7600,0.00559
19.7640,0.00364
19.7680,-0.01661
19.7720,0.00745
19.7760,-0.00977
19.7800,0.05633
19.7840,0.03033
19.7880,0.02370
19.7920,0.01503
19.7960,0.07200
19.8000,0.07112
19.8040,0.04512
19.8080,0.07734
19.8120,0.09482
19.8160,0.10203
19.8200,0.11766
19.8240,0.13156
19.8280,0.13763
19.8320,0.12822
19.8360,0.17935
19.8400,0.17363
19.8440,0.18090
19.8480,0.19905
19.8520,0.21627
19.8560,0.20416
19.8600,0.23077
19.8640,0.24666
19.8680,0.26449
19.8720,0.29775
19.8760,0.27923
19.8800,0.29598
19.8840,0.30617
19.8880,0.30256
19.8920,0.32173
19.8960,0.31478
19.9000,0.35758
19.9040,0.35617
19.9080,0.33954
19.9120,0.33945
19.9160,0.33738
19.9200,0.34924
19.9240,0.31378
19.9280,0.33490
19.9320,0.33105
19.9360,0.33281
19.9400,0.32816
19.9440,0.31024
19.9480,0.32227
19.9520,0.32979
19.9560,0.30316
19.9600,0.29127
19.9640,0.28109
19.9680,0.27286
19.9720,0.24000
19.9760,0.23378
19.9800,0.23459
19.9840,0.23203
19.9880,0.21700
19.9920,0.19992
19.9960,0.14398
